Date,JPM,BRK.b,BAC,WFC,C,GS,USB,MS,PNC,CHCO,CSBK,AAPL,AMD,ORCL
2014-11-20,55.591476141240996,145.72,16.308518047128,49.052172869433,52.109163371057996,182.12247340347,40.942758090971,33.370091374119,81.701596391331,40.058614896501005,12.099505160296,110.49498643217,2.69,39.110449024907
2014-11-21,55.896618974351995,146.7,16.423636998049,49.354850824686004,52.24547284176,181.96890504645,40.998703558642,33.50210077769,81.626407990188,39.469117507261,12.051869313208,110.64698710133001,2.77,39.607453753473
2014-11-24,56.368203352796,147.27,16.48119647351,49.620840542938005,52.96596575832599,182.42961011750998,41.371673343119,33.5869639657,82.688444156324,39.913507846841995,12.061396482626,112.69424611398,2.83,39.597895970232
2014-11-25,55.757917686574004,147.81,16.404450506229,49.419055239437,52.897811022975,181.26824941754,41.036000537090004,33.285228186109,82.857618058895,40.221860327368,12.261467040395,111.72049182722,2.83,39.330278039465
2014-11-26,55.794904696649,148.19,16.414043752139,49.78593760944001,52.703083207686994,180.94191665888002,41.380997587731,33.115501810089,82.763632557467,40.37603656763,12.242412701559,113.05049768229999,2.84,40.018438432865
2014-11-28,55.628463151315,148.69,16.346891030769,49.969378794441006,52.547300955456,181.41221975225,41.213161184716,33.172077268762,82.209118099042,39.659570509939,12.042342143791,112.98399738955,2.79,40.534558727915
2014-12-01,55.480515111019,148.52,16.107059883017,49.364022883936,51.943644728064,181.21001941178002,40.672354997225,33.096643323864996,81.382045686476,38.825204974399,12.251939870977,109.31698124624,2.67,40.219151880940004
2014-12-02,56.479164383017995,149.87,16.452416735779998,49.730905253939,52.927020195268,183.12610835243,41.091946004761,33.728402612383,82.23731374946999,39.668639700542,12.251939870977,108.89897940607,2.68,40.314729713357
2014-12-03,56.904514998869,149.73,16.634688408071,49.886830261190994,53.754613410242,183.85788101317002,41.32505212005999,34.435595845799,83.017393411322,40.013268943483,12.213831193307,110.13398484293998,2.74,40.200036314457
2014-12-04,56.756566958572996,150.05,16.557720503349,49.987722912942,53.725404237949,184.82073977731997,41.52086125691,34.690185409828,83.054987611893,40.085822468312,12.156668176801,109.71598300277,2.69,40.037553999348
2014-12-05,57.977138291014995,150.68,17.009906943591,50.473842053196,54.601679406744005,188.19074545182,42.080315933626,35.114501349878005,84.75612518774,40.883911241437,12.337684395735,109.25048095349001,2.66,40.075785132315005
2014-12-08,57.94939803346,151.94,16.990664967411,50.235368512693995,54.884034738912,189.31729020587002,42.304097804312,35.831123826406,84.897103439882,40.702527429362995,12.432956089911,106.78047007976,2.58,39.540549270782
2014-12-09,57.745969478053,150.46,16.894455086508,50.290400868194,54.377742419163,189.57726207219002,42.154909890521004,35.925416257528,85.357632396879,41.627584870940005,12.575863631174,108.41447727315,2.59,40.018438432865
2014-12-10,56.109294282278,149.08,16.721277300883,49.76759349094,53.034120493676006,184.86888271552,41.623427947641,35.255939996561,83.430929617605,40.258137089782,12.537754953503999,106.35296819775999,2.48,39.110449024907
2014-12-11,56.534644898128995,150.13,16.807866193696,49.923518498191,53.073066056734,186.35168521231003,41.679373415313,35.265369239673,83.600103520176,40.503005236082004,12.480591936998,106.03946681764,2.49,38.957524493040005
2014-12-12,55.517502121092996,146.46,16.480752598627,49.253958172935,51.992326681886,181.80699184555002,40.924109601747,34.181006281769,82.462878952897,39.958853799861004,12.480591936998,104.24395891326999,2.52,38.183344050465
2014-12-15,54.703787899465,146.12,16.211364932099,48.786183151181,51.39840684525699,178.64881509916,40.513842838822,33.879270502178,82.180922448613,40.113030040123,12.471064767581,102.81420261905001,2.47,39.292046906498
2014-12-16,54.028774965614005,145.28,16.086292086926,48.400956662678006,49.821111541425,176.50164005512005,40.187494277405,33.492671534578,81.626407990188,40.230929517971,12.528227784086,101.40819642939002,2.5,38.833273310898
2014-12-17,55.267839803094,148.45,16.6058254438,49.336506706186,51.067369559267995,178.15775712945,40.952082335583,34.633609951155,84.060632477173,41.183194531359,12.699716833601999,103.93995757497,2.55,39.339835822707
2014-12-18,56.849034483758004,152.67,16.865592122237,50.638939119697,52.673874035394,184.49336779751,42.276125070476,35.925416257528,86.805009118869,41.917798970258005,12.733061926564,107.01797112531,2.55,43.344547000965996
2014-12-19,57.265138347090996,151.56,16.95218101505,49.941862616691,52.586246518514,186.10134193362998,42.145585645909,36.312015225129,86.194103359588,40.829496097814996,12.74735268069,106.19146748679,2.57,43.965802911674004
2014-12-22,57.274385099609006,151.9,17.038769907862,50.418809697694996,52.53756456469201,187.21825810003003,42.555852408834,36.368590683802,86.32568306158701,41.264817246792,12.78546135836,107.29347233815001,2.66,43.631280498216
2014-12-23,57.773709735607994,151.75,17.250431645848,50.877412660199006,52.985438539854,188.23888839003,42.807607013356,36.726901922066,87.34072647700899,41.627584870940005,12.861678713701,106.91347066526,2.67,43.975360694916
2014-12-24,57.773709735607994,151.54,17.298536586299,50.758175889948,53.10227522902701,188.61440330804,42.658419099565,36.594892518495,87.01177722201098,41.736415158184,12.852151544282998,106.40996844870001,2.65,44.185631926232006
2014-12-26,57.838437003238,151.35,17.298536586299,50.703143534448,52.995174930619,188.19074545182,42.649094854953,36.51002933048501,86.94598737101101,41.863383826636,12.956950407876,108.29097672945998,2.65,44.061380744091
2014-12-29,58.217553856496004,152.05,17.423609431473,51.097542082201,53.287266653550994,188.90326093729,42.802944891050004,36.736331165179,87.096364173296,42.579849884327004,13.042694932634001,108.21497639488001,2.66,43.593049365249
2014-12-30,58.393242154348,152.09,17.442851407653002,50.831552363949,53.394366951959,188.44108873049998,42.709202129572,36.774048137627,86.86140041972601,42.543573121912,13.042694932634001,106.89447058161998,2.63,43.334989217724
2014-12-31,57.866177260793,150.15,17.211947693487,50.28122880894399,52.683610426158,186.63091425391,42.137371284553,36.585463275383,85.742972952733,42.198943878972,12.947423238459,104.8614616317,2.67,42.981351237782
2015-01-02,58.15282658886699,149.17,17.221568681577,50.171164097943,52.829656287624,187.18937233711003,42.024879970779,36.500600087373,85.357632396879,41.636654061543005,12.842624374865,103.86395724039,2.69,42.369653110316
2015-01-05,56.347473995133,147.0,16.721277300883,48.795355210431005,51.164733466912004,181.34481963876,41.012458146812,35.359661670796,82.744835457181,40.720665810571,12.804515697195,100.9379443592,2.66,41.777070549332
2015-01-06,54.886441225978004,146.84,16.22098592019,47.777256633671996,49.363501175498,177.67632774736995,40.468750130237005,34.341303414677,80.601966024624,39.460048316658,12.671135325348999,100.94744440102,2.63,41.345786269745
2015-01-07,54.97019469682101,148.88,16.297953824912,48.061590470424996,49.821111541425,180.32418934876998,40.824972623855,34.831624056512,81.53242248875999,39.922577037446,12.690189664184999,102.36295063250999,2.58,41.355370364847005
2015-01-08,56.198578935856,151.37,16.634688408071,49.125549343434,50.57081363028401,183.20313705356003,41.124949460586,35.35023242768301,83.10198036260701,40.27627547099001,12.766407019525001,106.29596794683,2.61,41.604556837497
2015-01-09,55.221455109351,149.47,16.336437777272998,48.318408129427006,49.441392301613,180.39158946226001,40.271890331132,34.775048597838,81.551219589046,39.396563982432,12.642553817097001,106.40996844870001,2.63,41.585388647293
2015-01-12,54.746852107906,148.28,16.047808134565,47.740568396672,49.051936671037,178.19627148000995,39.896919285219,34.294157199116,80.977908030335,39.405633173035,12.70924400302,103.78795690580999,2.63,41.47037950607
2015-01-13,54.756158049111,148.63,15.826525408489001,47.55712721167,48.701426603519,178.06147125303002,39.465702582418,33.9735629333,79.887676213771,39.396563982432,12.737825511271998,104.70946096255,2.66,41.144520272604
2015-01-14,52.867051984533994,147.82,15.432064896788,47.006803656665,47.756996699373,173.53603506156003,38.753257595182,33.200364998099,78.450983503822,38.764974085873,12.728298341854998,104.31045920603,2.63,41.26911350893
2015-01-15,51.173370685258,147.58,14.623901897205,46.520684516411,45.984973580251996,171.86066081195,38.378286549268,32.60632268203,77.902771811867,38.48121630626,12.623499478262,101.47944674306,2.52,40.856997419546
2015-01-16,52.048129158511,149.21,14.79707968283,47.364513967418006,46.354956429299,170.64745876913,38.921994565843,32.898629218508,79.812060807984,39.38741050567,12.718771172437,100.69094327183001,2.39,41.700397788517
2015-01-20,51.843398452005,148.63,14.681627825747,47.694708100420996,46.014182752545004,169.1068847465,38.63139200526,32.766619814937,79.982195471005,38.819894946444,12.633026647679,103.28445468924,2.24,42.074177497492
2015-01-21,52.010905393691,147.18,14.825942647101,47.786428692922,46.48152950923601,170.57043006799998,39.559445343895995,32.747761328713004,80.133426282578,38.224918956932,12.633026647679,104.07295816047,2.45,41.681229598312996
2015-01-22,53.592915398509,150.15,15.480169837239,49.318162587686004,48.263289019121,175.27880942465995,40.712481310081,33.50210077769,82.288465347502,39.753549576139,12.804515697195,106.78047007976,2.47,42.217938924021
2015-01-23,52.746074748871,149.12,15.133814265989,48.850387565931996,47.338331896503,173.78637834023,40.609364272455004,33.143789539425995,81.551215141081,39.140266633104,12.718771172437,107.33147250543001,2.45,42.352116255447996
2015-01-26,52.829828219715004,149.7,15.249266123073001,49.143893461934006,47.601214447142,173.71897822674,40.806224071559996,33.106072566977,82.023811427249,40.156302553654,12.737825511271998,107.4454730073,2.61,42.074177497492
2015-01-27,52.29938957104,147.65,15.037604385086999,48.58439784767901,47.036503782806996,169.93494328366,40.290638883428,32.681756626927,80.81396493465999,40.083074739561,12.680662494767,103.68345644576999,2.7,41.594972742395
2015-01-28,50.95002809634301,144.78,14.623901897205,47.84146104842301,45.868136891079,166.62270913501,39.465702582418,31.936846421063,79.06535867583901,39.094499249295,12.623499478262,109.54498224996999,2.63,40.914501990158
2015-01-29,51.806174687185,146.29,14.845184623281,48.391784603427,46.374429210828,169.45351390159,39.906293561367,32.504276324901,80.851772637553,39.799316959947,12.804515697195,112.95549726408001,2.61,41.077431606891
2015-01-30,50.605708271765,143.91,14.575796956754,47.621331626421004,45.721954041335,166.00647952596,39.287591335609,31.974675081318,79.906580065218,38.74666713235,12.633026647679,111.30248998705,2.57,40.147774382003
2015-02-02,51.620055863089,146.73,14.874047587551999,48.437644899678,46.471813564483995,168.97208451952,40.056281979732,32.551562150221,81.456695883847,39.97323301842,12.671135325348999,112.69899613488998,2.67,40.904917895056
2015-02-03,52.783298513690994,148.29,15.287750075434001,49.024656691683,47.601472066889,173.54566364919998,40.571867167863005,33.137906384188,82.808321262287,40.34852556565,12.766407019525001,112.71799621853,2.76,41.249945318726
2015-02-04,52.466896512727004,147.53,15.191540194531,48.96045227693301,47.13402716934201,172.13988985355,40.853095452299,32.882562927461,82.940648222414,40.156302553654,12.814042866612999,113.58250002433998,2.85,40.655731422406
2015-02-05,52.829828219715004,149.67,15.364717980156,49.551338368904,47.270365264460004,174.05597879419,41.246815050508,33.033877568484,83.952004274812,41.273026718584,12.956950407876,114.39000357921002,3.31,41.364954459949004
2015-02-06,53.872093634654,150.18,15.865009360850001,50.27148079349399,47.854671386393996,176.61718310682,41.63116037257,33.847193763987,85.483216241995,42.224988301802,12.928368899623,113.42673941701,3.03,41.192440748114
2015-02-09,53.80695204622,149.13,15.730315527586,50.04989850900501,47.922840433953,175.4521240022,41.406177745021,33.695879122963,84.604187149724,41.584244928482,12.890260221953001,114.18018366268998,3.04,41.594972742395
2015-02-10,54.402532283328,149.92,15.797662444217998,50.382271935738004,48.098132270533,177.70521351029998,41.734277410196,34.197108871354,85.256370024635,41.648319265814,12.947423238459,116.37375551722,3.04,42.160434353409
2015-02-11,54.318778812485,149.68,15.739936515676,49.76368805820599,48.380546896134994,180.6804470915,41.499920506500004,34.395709337698,84.868841069978,41.474403207342,12.842624374865,119.10141443198,3.07,41.556636361988
2015-02-12,55.435491757061996,149.79,16.038187146473998,50.650017196163,49.558897575368,182.73133625913,42.296733979067,34.896939086088,86.541831923011,42.554513465224,12.871205883118,120.60830292335,3.12,42.06459340239
2015-02-13,55.52855116911,148.34,15.980461217933,51.083949169954,49.860789071701,181.98030642308998,42.249862598327,34.783453105321,87.316889832326,42.234141778564,12.823570036029999,121.19961359718,3.15,42.102929782798
2015-02-17,55.928706640917,149.17,15.999703194113,51.120879550702,50.337972404614,182.96242236252,42.249862598327,34.915853416216,87.316889832326,42.490439127891996,12.74735268069,121.91490876713999,3.11,42.01667292688
2015-02-18,55.249372932966004,148.67,15.682210587135,50.336108959803,50.075034649743,181.66256303093,41.743651686344,34.395709337698,86.305533779927,42.31652306942,12.766407019525001,122.75895706768999,3.08,42.265859399531
2015-02-19,55.119089756098006,147.48,15.595621694322,50.373039340551,49.782881588776,182.08622088715,41.546791887238996,34.357880677442004,86.598543477351,42.298216115896004,12.842967181561,122.50621944097,3.055,42.275443494633
2015-02-20,55.649528404772994,148.72,15.759178491857,50.622319410601996,50.42561832290399,184.39708192109,41.828020171674,34.745624445065,87.21291864936899,42.234141778564,12.842967181561,123.50286404443999,3.06,41.949584261167004
2015-02-23,55.23076105055601,147.37,15.586000706232,50.871599480652,49.977650296088,183.24165140411998,41.696780305605,34.301137687058,86.598543477351,42.087686150377,12.747266979015999,126.84567680536001,3.06,41.959168356269004
2015-02-24,56.598734407663,148.95,15.759178491857,51.120879550702,50.542479547291,185.08071164363997,41.921762933153,34.745624445065,87.279082129432,42.279909162373,12.728126938507,126.05408348395001,3.11,42.055009307287996
2015-02-25,56.896524526217,148.78,15.865009360850001,51.083949169954,50.72750981923601,184.59928226156003,42.034254246927,34.603766969105,87.21291864936899,42.270755685611,12.718556918252,122.83048658468,3.1,41.911247880759
2015-02-26,57.30598593922901,148.34,15.432064896788,50.917762456587,51.039139750934,185.63916972683998,42.118622732257,34.102537220714005,87.10894746641199,42.664355186365,12.775977039779999,124.38029278625,3.08,42.06459340239
2015-02-27,57.02680770308501,147.41,15.210782170712,50.585389029854,51.0488781863,183.31143612099999,41.818645895527,33.847193763987,86.919908951945,42.243295255326,12.689846857489,122.5157567099,3.11,41.997504736677
2015-03-02,57.482798822119996,147.08,15.403201932517,51.287066264069004,52.090890770416,185.24316525448,42.071751351518,34.272766191866005,87.855649598557,42.142607010946996,12.718556918252,123.11660465266,3.21,42.198770733817
2015-03-03,57.66891764621701,145.93,15.432064896788,51.194740312199,52.324613219189,184.74091567977,41.949885761596,33.875565259179,87.26963020370899,41.657472742576,12.909957323343,123.37411091385,3.14,41.575804552191
2015-03-04,57.817812705494006,144.92,15.287750075434001,50.613086815415,52.266182606996004,183.19553237299,41.63116037257,33.185192209508,87.023880134902,41.355408009439,12.948237404361,122.59205486136001,3.05,41.796238739536
2015-03-05,57.696835469831,146.06,15.442171793366999,50.631552005789004,52.159059817975,183.59153684536,41.790523067083,33.591850307259,87.468120643899,41.291333672107,12.881247262579,120.56061657868999,2.98,41.978336546472995
2015-03-06,56.66387599609701,145.28,15.654501655526,50.400737126112006,51.672138049695995,180.52974616880002,41.874891552414,33.601307472323,88.592899804978,41.803928370763,12.814257120797999,120.74182468841002,2.92,40.617395041998
2015-03-09,57.23153840959001,146.13,15.606244868671999,50.474597887608994,51.56501526067501,181.51492802687,42.081125627666005,33.733707783218996,89.34905386284599,42.115146580662,12.890817282834,121.25683721078,2.93,40.914501990158
2015-03-10,55.798423464049996,143.19,15.239493288578998,49.200499751795995,49.89000437779801,176.47311498851002,40.974961042221,32.986591743164,87.789486118493,41.218105858013,12.842967181561,118.74853548147,2.92,40.08068571629
2015-03-11,56.058989817784,143.44,15.548336724447,49.579036154465,50.961232268009994,177.89293590161,41.012458146812,33.052791898612,88.205370850321,41.684933172861,12.957807424615,116.58357543373998,2.84,39.745242387722
2015-03-12,57.110561173928005,145.67,15.529034009705,51.323996644818,52.665458456984,183.46597445167998,41.687406029457,35.076625222304,91.33395826475001,43.29594508292301,13.350178255051,118.69131186788,2.76,39.889003814251
2015-03-13,56.766241349350004,143.97,15.529034009705,51.09318176514101,52.13958294724301,182.87679706597,41.518669058796,34.37679500757,90.445477246755,43.286791606162005,13.45544847785,117.87110673966002,2.75,40.617395041998
2015-03-16,57.557246351759005,145.98,15.567639439188001,51.453252977436,52.285659477727,185.34941035682,42.156119836849,34.736167280001,90.700679241286,43.140335977974004,13.302328153778,119.16817531451001,2.76,41.604556837497
2015-03-17,57.333903762843,144.75,15.529034009705,51.619439690803006,52.43173600821,184.06481048306,42.137371284553,34.565938308849,90.568352281159,43.451554187873,13.225767991742,121.16146452145,2.77,41.087015701992996
2015-03-18,57.464186939711,146.0,15.422869078626,51.859487165667,52.314874783823996,185.75507347485,42.043628523075,34.736167280001,90.766842721349,43.122029024450995,13.273618093013999,122.52529397883,2.75,42.294611684837
2015-03-19,56.952360173445996,144.88,15.065768855904,51.250135883321,51.009924444838,183.48529174301999,41.659283201013,34.149823046034,89.67041933744,43.103722070927,13.206627951233001,121.59541025789,2.74,42.323363970142005
2015-03-20,57.464186939711,145.53,15.287750075434001,51.711765642673996,51.594230566772005,186.5374237739,42.053002799223,34.518652483529,90.710131167009,43.881767595673,13.197057930978,120.07421586312,2.8,42.562966347691
2015-03-23,56.896524526217,145.56,15.171933786982999,51.499415953372,51.107308798493,185.40736223082,41.912388657005,34.338966347314,89.89726555480101,43.57970286253701,13.36931829556,121.32359809331001,2.84,42.40962082606
2015-03-24,56.26372052429,144.29,15.065768855904,51.102414360328,50.581433288753004,184.75057432544,41.434300573465,34.272766191866005,89.27343845706,43.43324723434901,13.407598376578,120.82766010881001,2.79,41.892079690555
2015-03-25,55.472715521881,143.56,14.872741708487,50.354574150177,50.036080908281,180.95472657817,40.703107033933,33.525650151811,87.430312941006,42.63689475608,13.292758133523,117.67082409206999,2.63,41.144520272604
2015-03-26,55.407573933447,143.03,14.882393065857999,50.317643769429,49.851050636335,180.84848147582,40.54374433942,33.686421957899,87.420861015283,43.131182501211995,13.426738417087,118.49102922028999,2.65,41.202024843216
2015-03-27,55.416879874652004,143.89,14.776228134777998,49.966805152320994,49.66602036439,181.64049042055,40.407817335276,33.885022424243004,86.995524357732,43.186103361783,13.45544847785,117.54683959594999,2.72,40.866581514648
2015-03-30,56.729017584531,145.98,14.978906639565999,50.566923839478996,50.289280227785994,184.49944953808998,41.284608518706,34.338966347314,88.70632291365801,44.019069747098996,13.512868599377,120.52246750296001,2.7,41.633309122803
2015-03-31,56.375391818748,144.32,14.853438993745,50.225317817559,50.172419003399,181.55356260954,41.171474172456996,33.752622113347,88.129755444534,43.048801210357,13.503298579123001,118.67223733001002,2.68,41.355370364847005
2015-04-01,56.161355171036995,143.45,14.872741708487,49.800618438954004,50.269803357055,185.66814566384,41.001772653084004,34.017422735138,87.430312941006,43.259331175876,13.522438619632,118.50056648921999,2.69,41.154104367706
2015-04-02,56.695333026708,143.56,14.998209354307999,50.197620031997005,50.503525805828,185.01135775846,41.209185621207,34.102537220714005,88.177015073151,43.753618921009,13.474588518359,119.52105426501998,2.69,40.991174750973
2015-04-06,56.64849286393001,143.76,14.969255282195,49.929874771573,50.269803357055,185.49429004183,40.841498995897005,33.960679744754,87.420861015283,43.497321571681006,13.378888315813999,121.45711985836999,2.7,41.318180837678
2015-04-07,57.00447810104399,143.06,14.920998495341001,49.874479200451,50.172419003399,185.82268399452,40.86978258246,33.989051239946,87.92181307861998,43.479014618158,13.302328153778,120.17912582138001,2.7,41.318180837678
2015-04-08,57.19183875215701,143.28,15.065768855904,49.856014010075995,50.532741111925,185.98688097086003,40.945205479959,34.291680521993996,87.7516784156,43.369172897017,13.350178255051,119.78809779514,2.71,41.462448228871004
2015-04-09,57.585296119494,143.65,15.162282429612999,50.03143331863,50.766463560698995,188.23734541136002,41.077195550583,34.651052794425,88.38495743906401,43.01218730330999,13.235338011996,120.70367561268,2.72,41.549008663586
2015-04-10,57.800760868273,143.5,15.171933786982999,50.151457056062,51.05861662166601,188.96174383641,41.246897069956,34.272766191866005,88.356601661894,43.305098559685,13.388458336069,121.21868813504999,2.76,41.847161272052
2015-04-13,58.14737807283201,143.46,15.24914464595,50.400737126112006,51.282600635074,188.90379196241005,41.567444384329,34.32950918225,88.68741906221202,43.497321571681006,13.398028356323,120.98025641173,2.78,41.433594750632
2015-04-14,59.056077230728995,142.75,15.268447360692,50.03143331863,51.350769682633,190.97074213522998,41.039484101833,34.840196095705,88.97252649597401,43.46038117119601,13.283188113269,120.45570662043,2.67,41.096970837848
2015-04-15,60.152137039737994,142.71,15.094722928017001,50.603854220228,51.81821458018,194.23536437080003,40.945205479959,35.360340174224,87.62301797616699,43.894430876899996,13.407598376578,120.9134955292,2.7,42.30881692387
2015-04-16,59.777415737512996,142.1,15.239493288578998,50.603854220228,52.60702784479101,193.3757449064,40.483240232776,35.331968679032,87.20486040665001,44.005252078357,13.407598376578,120.33172212431002,2.87,41.799072141654
2015-04-17,58.86871657961601,140.7,15.01751206905,49.902176986012,51.681876485062,190.61337224553,40.011847123405,34.755081610129,86.416063173242,43.266444068647004,13.254478052505,118.97742993586,2.575,41.356652141996
2015-04-20,59.24343788184101,142.09,15.027163426421001,50.18838743681,51.808476144813994,191.33777067058998,40.313538713402,34.953682076472,86.891242229512,44.134543480056,13.302328153778,121.69555158168998,2.49,41.664422576541
2015-04-21,58.372210854167,141.14,14.959603924825,50.114526675313996,51.107308798493,190.12078131650003,40.068414296529,34.755081610129,86.67265986362698,44.16686633048101,13.26404807276,121.03748002533001,2.35,41.760600837336
2015-04-22,58.96239690517201,141.99,15.191236501725,50.474597887608994,51.711091791159,191.55026087527,40.379533748713996,35.180654038008,86.87223506726102,44.439301784061,13.254478052505,122.66835301283001,2.28,41.88563257637
2015-04-23,58.831244449393,142.43,15.142979714870998,50.650017196163,51.827953015545,192.50646679634,40.370105886527,35.35088300916,86.862731486135,43.91290107714301,13.206627951233001,123.66976625076,2.33,41.731747359098
2015-04-24,58.643883798281,142.09,15.094722928017001,50.50229567317,51.516323083847,191.23152556825002,40.294682989027,35.331968679032,86.482588241119,43.645083173623,13.302328153778,124.25153965566003,2.3,41.433594750632
2015-04-27,58.400314951834,141.09,15.01751206905,50.75157574322,51.418938730191,189.81170465514,40.124981469654,35.038796562048,86.311523780862,43.229503668161,13.302328153778,126.51187239272,2.34,41.943339532847
2015-04-28,58.793772319171,142.52,15.104374285387001,51.157809931451,51.63318430823399,190.74859328488,40.417245197464,35.171196872944,86.87223506726102,44.097603079571,13.350178255051,124.51858318578002,2.31,42.799326053926
2015-04-29,59.580687053844,142.41,15.422869078626,51.203972907385996,52.353828525286,191.78206837129002,40.520951681525,35.598492731282,87.29989621790398,43.48808647156,13.187487910724,122.68742755068999,2.28,43.020536053754995
2015-04-30,59.262173946953,141.21,15.374612291771,50.871599480652,51.925337369201,189.71511819847,40.417245197464,35.427574387946,87.17634966327299,42.453755257966,13.063077647415,119.35892069316999,2.26,41.952957358927
2015-05-01,59.59005508640001,143.36,15.548336724447,50.954692837336,52.353828525286,190.78722786755,40.454956646213,35.617483658319,87.432946353659,42.167467154203,13.07264766767,122.98308288761001,2.31,42.674294314892
2015-05-04,60.629906700075,146.15,15.866831517685,51.453252977436,52.753104375274,192.49680815067,41.048911964021,35.997302199063,88.63990115658501,42.296758555902,13.130067789197,122.74465116428999,2.31,42.885886488642
2015-05-05,60.330129658295,144.56,15.779969301347,51.444020382249,51.954552675298004,190.55542037153,40.775503960586,35.560510877207,88.48784385857797,42.102821453353,13.110927748687999,119.97884317379,2.28,42.241492141313
2015-05-06,59.880464095625,143.78,15.722061157121999,51.051635086800005,51.438415600923,189.55092122212002,40.634086027774,35.180692336463,88.06018270793501,42.102821453353,13.110927748687999,119.22539892811001,2.29,41.606715620064
2015-05-07,60.423809983851,145.31,15.673804370268,50.949383086443994,51.964291110663005,190.6520068282,40.634086027774,35.645970048875,87.784578855299,42.245965505235,13.283188113269,119.95976863593,2.32,41.818307793813
2015-05-08,61.351245206859,148.31,15.876482875056,52.102041999547005,52.65636851994,193.65584563076,41.350603554018,35.978311272026,89.00103723935,42.361404256752,13.254478052505,122.21990797793998,2.31,42.328052576029
2015-05-11,61.313773076637,146.17,15.915088304539001,51.600077634163,52.60763067421699,194.84385904784,41.246897069956,36.320147958696,89.00103723935,42.41681485748,13.407598376578,120.97491596751001,2.32,42.164549532677
2015-05-12,61.229460783636,144.79,15.857180160314,51.562895088579,52.383436583887,193.68482156776,41.388315002768,35.81688839221,89.210116024109,42.518400958815,13.445878457595999,120.53916876386002,2.35,41.904868228529
2015-05-13,61.379349304525995,144.26,15.895785589798,51.683738361727,52.831824764546006,194.55409967782,41.614583695266,35.873861173320996,89.514230620121,42.583046659665,13.398028356323,120.67803325733,2.37,42.116460402279
2015-05-14,61.87585502997501,145.78,15.944042376652,52.09274636315099,53.221727530336,195.70347851224,41.840852387764,36.215697859991,90.246006366777,42.776983762213995,13.436308437341001,123.49363057322999,2.33,42.683912140970996
2015-05-15,61.716598476529,145.26,15.779969301347,51.609373270559,52.870815041125,196.0415311106,41.41659858933,35.940329417952,89.086569469478,42.028940652382005,13.36931829556,123.32124706409999,2.32,42.462702141142
2015-05-18,62.222472234533996,145.83,15.934391019281001,51.823172907667,53.28996051434901,197.67384222838,41.67115086839,36.396111666845,89.932388189639,42.610751960029,13.436308437341001,124.68116141395001,2.35,42.549262575858
2015-05-19,62.775186155316,146.54,16.185326310923,52.427389273407,53.933300077903006,198.38858200777,42.133116115574005,36.737948353515,90.816221234301,42.961685764641,13.407598376578,124.56623907453002,2.28,42.626205184494
2015-05-20,62.278680429867,145.94,16.156372238811,52.129928908734996,53.504407035534,198.07950534641003,41.567444384329,36.396111666845,90.32203501578002,42.656927460636,13.436308437341001,124.55666221291,2.32,42.597351706256
2015-05-21,62.437936983313,145.27,16.14672088144,52.064859453963,53.45566918981,197.95394295274,41.350603554018,36.120743224805004,90.246006366777,42.435285057723,13.45544847785,125.8303848082,2.28,42.587733880176
2015-05-22,62.269312397312,144.6,16.166023596181,52.055563817567,53.582387588692,200.70665696793998,41.077195550583,36.244184250547,90.493099476037,41.798063149348,13.45544847785,126.93172389435,2.28,42.251109967392004
2015-05-26,61.576077988195,143.63,15.92473966191,51.739512180103,52.870815041125,199.33512928317,40.888638306835,35.88335663684,89.913381027388,41.557950546192004,13.292758133523,124.13528030168999,2.22,41.67404040262
2015-05-27,62.269312397312,144.75,16.156372238811,52.120633272339,53.484911897244,201.92364632202,41.350603554018,36.671480108885,91.129839411439,42.176702254324,13.350178255051,126.45766924421999,2.28,42.453084315063
2015-05-28,62.01637551830999,144.74,16.088812737215,52.250772181883,53.172989684612,201.9912568417,41.199757759019,36.77593020759,91.234378803818,42.204407554688004,13.427402713503001,126.20388241133001,2.27,42.183785184836005
2015-05-29,61.62291815097299,143.0,15.92473966191,52.018381271983,52.714853934809,199.77253092952998,40.643513889962,36.272670641103,90.93976778893101,41.705712148134,13.427402713503001,124.76735316851999,2.28,41.827925619892994
2015-06-01,61.903959127642004,143.35,15.972996448764,52.09274636315099,53.075513993164996,201.3421099591,40.511523819338,36.63349825481,89.92288460851299,42.047410852625,13.417749656197,125.01156313979999,2.25,42.116460402279
2015-06-02,61.847750932307996,143.03,16.137069524069,52.222885272694995,53.338698360073,200.00506115614,40.662369614336,36.576525473699,89.941891770764,42.786218862335,13.311566025824002,124.46089359671998,2.3,42.029899967563
2015-06-03,62.484777146091005,143.19,16.388004815711,52.90146672960201,54.225727152245,201.8071704123,41.45431003808,37.041803186111004,91.25338596606899,43.266444068647004,13.321219083131002,124.61412338262,2.28,42.289581271711
2015-06-04,62.13815994153301,141.37,16.242806899447,52.18570272711099,53.933300077903006,202.36911845992,41.001772653084004,36.747443817034004,90.23650278565201,42.610751960029,13.369484369663999,123.8862818996,2.33,42.09722475012
2015-06-05,63.159275490096995,140.76,16.639681203903,52.622597637723,54.820328870074995,203.89994245172002,41.473165762454,37.307676164632,91.71906144121401,43.04480166573399,13.417749656197,123.20632472467,2.33,42.135696054438
